id,name,url,category,price,reasons
2025,Пирожное Вишневое наслаждение 380 г,https://edostavka.by/product/2132807,"Хлеб, выпечка",11.25,Комплексная пищевая добавка
2028,Батон Для вашей семьи нарезанный 500 г,https://edostavka.by/product/1353943,"Хлеб, выпечка",2.17,Комплексная пищевая добавка
2029,"Хлеб Фитнес нарезанный, 250 г",https://edostavka.by/product/1466677,"Хлеб, выпечка",1.86,Комплексная пищевая добавка
2031,"Батон Для вашей семьи нарезанный, 240 г",https://edostavka.by/product/1355586,"Хлеб, выпечка",1.22,Комплексная пищевая добавка
2043,Хлеб сэндвичный пшеничный American Sandwich 470 г,https://edostavka.by/product/132697,"Хлеб, выпечка",5.16,Улучшитель хлебобулочный
2047,"Хлеб Шпинатный нарезанный, 250 г",https://edostavka.by/product/2145438,"Хлеб, выпечка",1.86,Комплексная пищевая добавка
2049,"Хлеб тостовый Brown's Bakery XXL, нарезанный, 500 г",https://edostavka.by/product/983436,"Хлеб, выпечка",2.23,Комплексная пищевая добавка
2050,"Хлеб Рапсовый микс нарезанный, 250 г",https://edostavka.by/product/2063202,"Хлеб, выпечка",1.86,Комплексная пищевая добавка
2052,"Круассан с сыром, 85 г",https://edostavka.by/product/1707469,"Хлеб, выпечка",1.49,Улучшитель хлебобулочный
2053,Багет Итальянский 150 г,https://edostavka.by/product/2284045,"Хлеб, выпечка",1.17,Комплексная пищевая добавка; Улучшитель хлебобулочный
2054,"Хлеб Марусин нарезанный, 400 г",https://edostavka.by/product/617435,"Хлеб, выпечка",1.67,Улучшитель хлебобулочный
2056,"Хлеб с семечками подовый, нарезанный, 450 г",https://edostavka.by/product/2209546,"Хлеб, выпечка",1.89,Комплексная пищевая добавка
2058,"Хлеб Смачны с тмином подовый, нарезанный, 450 г",https://edostavka.by/product/2209543,"Хлеб, выпечка",1.64,Комплексная пищевая добавка
2063,"Батон Традиционный новый сдобный, нарезанный, 225 г",https://edostavka.by/product/2169955,"Хлеб, выпечка",1.31,Комплексная пищевая добавка
2067,"Хлеб Смачны подовый, нарезанный, 450 г",https://edostavka.by/product/2209545,"Хлеб, выпечка",1.62,Комплексная пищевая добавка
2068,"Хлеб Особый заварной, нарезанный, 430 г",https://edostavka.by/product/2138097,"Хлеб, выпечка",1.52,Комплексная пищевая добавка
2069,"Пряники Гроднохлебпром неманские, 350 г",https://edostavka.by/product/1129652,"Хлеб, выпечка",2.41,Комплексная пищевая добавка
2073,"Хлеб Вясковы нарезанный, 400 г",https://edostavka.by/product/2239191,"Хлеб, выпечка",1.59,Комплексная пищевая добавка
2075,"Батон Молочный сдобный, нарезанный, 400 г",https://edostavka.by/product/1461635,"Хлеб, выпечка",2.27,Комплексная пищевая добавка
2081,"Хлеб тостовый пшеничный Mr.TOST  нарезанный, 450 г",https://edostavka.by/product/1355599,"Хлеб, выпечка",3.49,Улучшитель хлебобулочный
2087,"Пирожное Сказка  замороженное, 100 г",https://edostavka.by/product/1284377,"Хлеб, выпечка",2.99,Комплексная пищевая добавка; Влагоудерживающий агент
2089,"Хлеб Пшеничный с отрубями нарезанный, 250 г",https://edostavka.by/product/2139260,"Хлеб, выпечка",1.07,Комплексная пищевая добавка
2094,"Батон Традиционный новый сдобный, нарезанный, 450 г",https://edostavka.by/product/2169956,"Хлеб, выпечка",2.24,Комплексная пищевая добавка
2095,"Булочки для гамбургера, 360 г, 6 шт",https://edostavka.by/product/2284040,"Хлеб, выпечка",2.95,Комплексная пищевая добавка; Улучшитель хлебобулочный
2097,"Хлеб Матулін нарезанный, 350 г",https://edostavka.by/product/2100878,"Хлеб, выпечка",2.62,Комплексная пищевая добавка
2112,"Сушки La'komo с ароматом ванили, 200 г",https://edostavka.by/product/572072,"Хлеб, выпечка",2.39,Улучшитель хлебобулочный
2115,Булочки Для хот-дога 240 г,https://edostavka.by/product/2284043,"Хлеб, выпечка",2.25,Комплексная пищевая добавка; Улучшитель хлебобулочный
2121,"Крендельки Старый Мельник с солью, 300 г",https://edostavka.by/product/1964101,"Хлеб, выпечка",2.95,Комплексная пищевая добавка
2128,"Хлеб сэндвичный пшеничный  American Sandwich с отрубями, 515 г",https://edostavka.by/product/250523,"Хлеб, выпечка",5.16,Улучшитель хлебобулочный
2130,Сладости мучные Маффин с шоколадом 70 г,https://edostavka.by/product/748076,"Хлеб, выпечка",1.85,Комплексная пищевая добавка
2143,"Хлеб тостовый пшеничный Mr.TOST консервированный спиртом, нарезанный, 300г",https://edostavka.by/product/1266069,"Хлеб, выпечка",2.78,Улучшитель хлебобулочный
2146,"Сладости  мучные Дежевю сгущенное молоко, 200 г",https://edostavka.by/product/2237988,"Хлеб, выпечка",3.17,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2151,Хлеб Фитнес 250 г,https://edostavka.by/product/2291147,"Хлеб, выпечка",2.08,Комплексная пищевая добавка
2152,"Полуфабрикат из слоеного дрожжевого теста Булочка с корицей замороженный, 180 г",https://edostavka.by/product/2159109,"Хлеб, выпечка",3.89,Комплексная пищевая добавка
2153,"Хлеб Домочай ситный, нарезанный, 475 г",https://edostavka.by/product/2216199,"Хлеб, выпечка",2.14,Пищевая добавка (неуточнённая)
2156,Булочка для гамбургера 320 г,https://edostavka.by/product/1454125,"Хлеб, выпечка",2.33,Комплексная пищевая добавка; Улучшитель хлебобулочный
2158,"Булочки Bimbo английский маффин, 240 г",https://edostavka.by/product/2157272,"Хлеб, выпечка",7.13,Улучшитель хлебобулочный
2160,"Хлеб то­сто­вый Brown's Bakery XXL, светлый, нарезанный, 240 г ",https://edostavka.by/product/1838027,"Хлеб, выпечка",1.85,Комплексная пищевая добавка; Улучшитель хлебобулочный
2161,Батон Привычный 300 г,https://edostavka.by/product/2061216,"Хлеб, выпечка",2.68,Комплексная пищевая добавка
2164,Сдоба Завиванец маковый 300 г,https://edostavka.by/product/2102061,"Хлеб, выпечка",3.53,Комплексная пищевая добавка; Улучшитель хлебобулочный
2166,Сладости мучные Маффин шоколадный 70 г,https://edostavka.by/product/978896,"Хлеб, выпечка",1.75,Комплексная пищевая добавка
2168,Багет Старт 250 г,https://edostavka.by/product/2289584,"Хлеб, выпечка",1.74,Комплексная пищевая добавка
2175,"Хлеб Тот самый с клюквой,  нарезанный, 200 г",https://edostavka.by/product/2226041,"Хлеб, выпечка",2.82,Комплексная пищевая добавка
2176,"Хлеб Менскi Каханы  нарезанный, 350 г",https://edostavka.by/product/2258615,"Хлеб, выпечка",1.63,Комплексная пищевая добавка
2177,"Бисквит Сваё Борнео с корицей, 250 г",https://edostavka.by/product/2222351,"Хлеб, выпечка",3.39,Комплексная пищевая добавка
2180,"Хлебец Ваш вкус с морской капустой, 210 г",https://edostavka.by/product/2217164,"Хлеб, выпечка",1.72,Комплексная пищевая добавка
2181,"Изделия булочные Рулетики с маком, 250 г",https://edostavka.by/product/2284038,"Хлеб, выпечка",3.54,Комплексная пищевая добавка; Улучшитель хлебобулочный
2185,"Сладости  мучные Афродита мак, 250 г",https://edostavka.by/product/2237990,"Хлеб, выпечка",4.09,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2187,Торт Слуцкi смак 1 кг,https://edostavka.by/product/857168,"Хлеб, выпечка",31.59,Комплексная пищевая добавка
2188,"Булочки молочные «Русский бисквит» с шоколадным вкусом, 10х35 г",https://edostavka.by/product/990379,"Хлеб, выпечка",5.69,Комплексная пищевая добавка; Улучшитель хлебобулочный
2189,"Хлеб то­сто­вый Brown's Bakery XXL, зерновой, нарезанный, 240 г ",https://edostavka.by/product/1838030,"Хлеб, выпечка",2.29,Комплексная пищевая добавка; Улучшитель хлебобулочный
2190,Булочки К завтраку 500 г,https://edostavka.by/product/2284039,"Хлеб, выпечка",4.61,Комплексная пищевая добавка; Улучшитель хлебобулочный
2195,"Булочки Bimbo для гамбургеров с кунжутом, 240 г",https://edostavka.by/product/1518955,"Хлеб, выпечка",5.47,Комплексная пищевая добавка; Улучшитель хлебобулочный
2197,Торт Птичье молоко 530 г,https://edostavka.by/product/944560,"Хлеб, выпечка",15.55,Комплексная пищевая добавка; Влагоудерживающий агент
2200,"Торт Венский пирог вишня в коньяке, 250 г",https://edostavka.by/product/719044,"Хлеб, выпечка",7.95,Влагоудерживающий агент; Комплексная пищевая добавка
2202,"Пирожное шоколадное Brioche  замороженное, 270 г",https://edostavka.by/product/2227758,"Хлеб, выпечка",13.39,Комплексная пищевая добавка
2203,Пирожное Тирамису 350 г,https://edostavka.by/product/2291505,"Хлеб, выпечка",11.89,Комплексная пищевая добавка
2204,"Пирог Завиванец с маком и корицей, 300 г",https://edostavka.by/product/2196130,"Хлеб, выпечка",4.06,Комплексная пищевая добавка
2210,"Набор пирожных Сказка замороженный, 250 г",https://edostavka.by/product/2227274,"Хлеб, выпечка",7.69,Комплексная пищевая добавка
2211,Сдоба Завиванец изюменка 300 г,https://edostavka.by/product/2076460,"Хлеб, выпечка",3.29,Комплексная пищевая добавка
2213,Изделия сдобные булочные Пышки ванильные 250 г,https://edostavka.by/product/2284033,"Хлеб, выпечка",2.46,Комплексная пищевая добавка; Улучшитель хлебобулочный
2214,"Булочки Bimbo макси с кунжутом, 252 г",https://edostavka.by/product/2065673,"Хлеб, выпечка",5.71,Комплексная пищевая добавка; Улучшитель хлебобулочный
2215,Пирожное Картошка обсыпная замороженное 140 г (2 шт)    ,https://edostavka.by/product/2243808,"Хлеб, выпечка",3.89,Влагоудерживающий агент
2217,"Сдоба творожная, 400 г",https://edostavka.by/product/2172471,"Хлеб, выпечка",3.41,Комплексная пищевая добавка
2220,"Пирожное Рафаэлло Brioche замороженное, 250 г",https://edostavka.by/product/2227756,"Хлеб, выпечка",13.95,Комплексная пищевая добавка
2225,"Кекс творожный с глазурью, 330 г",https://edostavka.by/product/2266452,"Хлеб, выпечка",7.69,Влагоудерживающий агент
2226,"Кукурузные палочки ХрумСтик со вкусом колы, 120 г",https://edostavka.by/product/1988494,"Хлеб, выпечка",2.25,Пищевая добавка (неуточнённая)
2230,Сладости мучные  Круассан с шоколадной начинкой 80 г,https://edostavka.by/product/1408399,"Хлеб, выпечка",2.43,Комплексная пищевая добавка; Улучшитель хлебобулочный
2233,Пирожное Пражское 360 г,https://edostavka.by/product/2240264,"Хлеб, выпечка",10.99,Комплексная пищевая добавка
2238,Сладости мучные Маффин с изюмом 70 г,https://edostavka.by/product/748075,"Хлеб, выпечка",1.75,Комплексная пищевая добавка
2239,"Хлеб Ваш Вкус со шпинатом, 250 г",https://edostavka.by/product/2295173,"Хлеб, выпечка",2.78,Комплексная пищевая добавка
2241,Набор пирожных Медок 300 г,https://edostavka.by/product/2295038,"Хлеб, выпечка",7.75,Комплексная пищевая добавка
2242,"Пирог Черемушки австрийский штрудель, персик-маракуйя и ваниль, 400 г",https://edostavka.by/product/772992,"Хлеб, выпечка",8.85,Комплексная пищевая добавка
2244,"Лепешка Tortillas мексиканская, со вкусом сыра, 276 г",https://edostavka.by/product/1979237,"Хлеб, выпечка",4.48,Комплексная пищевая добавка
2246,"Булочки Bimbo для хот-дога, 200 г",https://edostavka.by/product/1887507,"Хлеб, выпечка",6.81,Комплексная пищевая добавка; Улучшитель хлебобулочный
2247,"Сладости мучные Ягодные маффины с вишней, 140 г",https://edostavka.by/product/804768,"Хлеб, выпечка",3.59,Комплексная пищевая добавка
2248,"Пирожное Наполеон Brioche замороженное, 260 г",https://edostavka.by/product/2227755,"Хлеб, выпечка",15.49,Комплексная пищевая добавка
2254,"Пирожное Шоколадный Бум замороженное, 160 г",https://edostavka.by/product/997048,"Хлеб, выпечка",5.65,Комплексная пищевая добавка
2255,"Пирожное Десерт с соленой карамелью и арахисом замороженное, 160 г",https://edostavka.by/product/1414809,"Хлеб, выпечка",4.45,Комплексная пищевая добавка
2256,"Кукурузные палочки  ХрумСтик со вкусом клубника, со сливками, 120 г",https://edostavka.by/product/2173633,"Хлеб, выпечка",2.25,Пищевая добавка (неуточнённая)
2258,"Булочки К завтраку с изюмом, 500 г",https://edostavka.by/product/2284698,"Хлеб, выпечка",5.07,Комплексная пищевая добавка; Улучшитель хлебобулочный
2260,Сладости мучные  Круассан с вареной сгущенкой 80 г,https://edostavka.by/product/1408400,"Хлеб, выпечка",2.45,Комплексная пищевая добавка; Улучшитель хлебобулочный
2263,"Коржи для торта Русский бисквит бисквитные, 400 г",https://edostavka.by/product/75702,"Хлеб, выпечка",8.65,Влагоудерживающий агент
2270,"Коржи для торта Русский бисквит бисквитные с какао, 400 г",https://edostavka.by/product/75703,"Хлеб, выпечка",8.65,Влагоудерживающий агент; Комплексная пищевая добавка
2271,"Пирог Трюфельный пай, 380 г  ",https://edostavka.by/product/357690,"Хлеб, выпечка",9.25,Комплексная пищевая добавка; Влагоудерживающий агент
2273,Тортилья Сырная 260 г,https://edostavka.by/product/2297462,"Хлеб, выпечка",5.25,Влагоудерживающий агент; Комплексная пищевая добавка
2277,"Пряники Шоколадные с медом, 300 г",https://edostavka.by/product/2285308,"Хлеб, выпечка",3.93,Комплексная пищевая добавка
2286,"Пряник Шоколадный капучино, 300 г",https://edostavka.by/product/2285307,"Хлеб, выпечка",4.15,Комплексная пищевая добавка
2288,"Пирожное французский десерт Brioche замороженное, 230 г",https://edostavka.by/product/2227757,"Хлеб, выпечка",15.49,Комплексная пищевая добавка
2290,Тортилья Кунжутная 260 г,https://edostavka.by/product/2297461,"Хлеб, выпечка",5.25,Влагоудерживающий агент; Комплексная пищевая добавка
2294,"Лепешка Bimbo Тортилья, 390 г",https://edostavka.by/product/2293098,"Хлеб, выпечка",7.24,Улучшитель хлебобулочный
2299,Тортилья Томатная 260 г,https://edostavka.by/product/2297463,"Хлеб, выпечка",5.25,Влагоудерживающий агент; Комплексная пищевая добавка
2300,"Уп. Багет Шале с чесноком, полуфабрикат для допекания хлебобулочный из пшеничной муки замороженный, 27х150 г",https://edostavka.by/product/1971210,"Хлеб, выпечка",69.99,Комплексная пищевая добавка
2305,Тортилья Классическая 260 г,https://edostavka.by/product/2297460,"Хлеб, выпечка",5.25,Влагоудерживающий агент; Комплексная пищевая добавка
2309,"Уп. Круассан с начинкой со вкусом шоколада, замороженный, 50х70 г",https://edostavka.by/product/2065355,"Хлеб, выпечка",79.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2310,"Уп. Слойка с абрикосовой начинкой расстойка, замороженная, 35х90 г",https://edostavka.by/product/2065356,"Хлеб, выпечка",56.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2311,"Уп. Слойка с вишневой начинкой расстойка, замороженная, 35х90 г",https://edostavka.by/product/2065357,"Хлеб, выпечка",56.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2312,"Уп. Слойка с малиновой начинкой расстойка, замороженная, 35х90 г",https://edostavka.by/product/2065358,"Хлеб, выпечка",56.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2315,"УП. Слойка с картофелем и грибами замороженная, 40х100 г",https://edostavka.by/product/2065574,"Хлеб, выпечка",57.99,Улучшитель хлебобулочный
2316,"Уп. Багет Шале ржаной, изделие хлебобулочное готовое из смеси пшеничной и ржаной муки замороженное, 27х140 г",https://edostavka.by/product/1971209,"Хлеб, выпечка",49.99,Комплексная пищевая добавка
2317,"Уп. Багет Шале изделие хлебобулочное готовое из пшеничной муки замороженное, 30х230 г",https://edostavka.by/product/1971211,"Хлеб, выпечка",89.99,Комплексная пищевая добавка
2318,"Уп. Багет Шале Фитнес полуфабрикат для допекания хлебобулочный из пшеничной и ржаной муки замороженный, 23х200 г",https://edostavka.by/product/1971212,"Хлеб, выпечка",72.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2319,"Уп.Круассан с начинкой со вкусом карамели, полуфабрикат для допекания, замороженный, 30х70 г",https://edostavka.by/product/1971761,"Хлеб, выпечка",55.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2320,"Уп.Слойка со шпинатом и сыром, полуфабрикат для допекания из слоеного дрожжевого теста, замороженный, 40х100 г",https://edostavka.by/product/1971765,"Хлеб, выпечка",73.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2325,"Набор пирожных Рафаэлло замороженных, 1080 г",https://edostavka.by/product/2173792,"Хлеб, выпечка",62.99,Влагоудерживающий агент
2326,"Уп. Круассан с малиновой начинкой замороженный, 30х75 г",https://edostavka.by/product/2173896,"Хлеб, выпечка",44.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2327,"Уп. Слойка с клубничной начинкой замороженная, 35х90 г",https://edostavka.by/product/2173897,"Хлеб, выпечка",56.99,Комплексная пищевая добавка; Улучшитель хлебобулочный
2328,"Уп. Булочка Чесночная со сливочным маслом замороженная, 50х45 г",https://edostavka.by/product/2173899,"Хлеб, выпечка",49.99,Комплексная пищевая добавка
2330,"Уп. Набор пирожных Макарон замороженных, 12х102 г",https://edostavka.by/product/2209754,"Хлеб, выпечка",145,Комплексная пищевая добавка; Влагоудерживающий агент
2331,"Уп. Чизкейк New-York с клубникой замороженный, 8х400 г",https://edostavka.by/product/2209756,"Хлеб, выпечка",179,Влагоудерживающий агент
2333,"Уп. Чизкейк Чизберри фисташковый, замороженный, 8х400 г",https://edostavka.by/product/2209761,"Хлеб, выпечка",179,Комплексная пищевая добавка
2335,Уп. Чизкейк New-York 8х100 г,https://edostavka.by/product/2097419,"Хлеб, выпечка",49.99,Пищевая добавка (неуточнённая)
2336,"Уп. Чизкейк New-York с клубникой замороженный, 8х100 г",https://edostavka.by/product/2097421,"Хлеб, выпечка",49.99,Пищевая добавка (неуточнённая)
2337,"Уп. Булочка Баварская замороженная, 160х30 г",https://edostavka.by/product/2097882,"Хлеб, выпечка",75.99,Комплексная пищевая добавка
2340,"Набор пирожных Эклеры с карамелизированной грушей и сыром, замороженные  (5штх60г), 300 г",https://edostavka.by/product/2221690,"Хлеб, выпечка",25.99,Пищевая добавка (неуточнённая); Влагоудерживающий агент
2341,"Набор пирожных Профитроли Дубайские, замороженные (16штх40гр), 640 г",https://edostavka.by/product/2221692,"Хлеб, выпечка",46.99,Влагоудерживающий агент
2342,"Торт Сникерс замороженный, 1.7 кг",https://edostavka.by/product/2221695,"Хлеб, выпечка",76.99,Влагоудерживающий агент; Комплексная пищевая добавка
2343,"Чизкейк Классический Ассорти замороженный, 1.3 кг",https://edostavka.by/product/2221696,"Хлеб, выпечка",57.99,Влагоудерживающий агент; Комплексная пищевая добавка
2344,"Чизкейк с вишней замороженный, 1.4 кг",https://edostavka.by/product/2221698,"Хлеб, выпечка",67.99,Влагоудерживающий агент
2345,"Набор пирожных BonGenie Шоколадный бум, замороженных (9 штх70 г), 630 г",https://edostavka.by/product/2225020,"Хлеб, выпечка",55.99,Комплексная пищевая добавка; Влагоудерживающий агент
2357,"Торт Brioche ягодный пломбир, 1 кг",https://edostavka.by/product/2281745,"Хлеб, выпечка",175,Комплексная пищевая добавка
2358,"Торт Brioche ягодный пломбир, 500 г",https://edostavka.by/product/2281746,"Хлеб, выпечка",89,Комплексная пищевая добавка
2361,"Уп.Слойка Шоколя с начинкой со вкусом шоколада, замороженная, 50х100 г",https://edostavka.by/product/2287888,"Хлеб, выпечка",119,Комплексная пищевая добавка
2369,"Продукт из свинины копчено-вареный Вырезка Березовская, 1 кг",https://edostavka.by/product/2105781,"Мясо, птица, колбасы",27.49,Комплексная пищевая добавка
2370,"Колбаски из мяса цыплят-бройлеров По-азиатски охлажденные, 600 г",https://edostavka.by/product/2265497,"Мясо, птица, колбасы",10.37,Комплексная пищевая добавка
2371,"Сосиски Обжаренные с корочкой, высшего сорта, 370 г",https://edostavka.by/product/2288524,"Мясо, птица, колбасы",5.59,Комплексная пищевая добавка
2372,"Митболы из мяса цыплят-бройлеров По-азиатски охладжденные, 350 г",https://edostavka.by/product/2265496,"Мясо, птица, колбасы",5.62,Комплексная пищевая добавка
2386,Колбаса варено-копченая Сервелат Финский нарезка высшего сорта 250 г,https://edostavka.by/product/2062882,"Мясо, птица, колбасы",5.99,Комплексная пищевая добавка
2387,"Сосиски Про Белок из мяса цыплят-бройлеров, 240 г",https://edostavka.by/product/2243907,"Мясо, птица, колбасы",5.07,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2388,"Фарш из говядины и свинины Отборный охлажденный,  500 г",https://edostavka.by/product/2218787,"Мясо, птица, колбасы",10.76,Комплексная пищевая добавка
2397,"Колбаса вареная Мортаделла высший сорт, 400г",https://edostavka.by/product/485604,"Мясо, птица, колбасы",5.03,Комплексная пищевая добавка; Посолочная смесь
2399,"Ветчина вареная Нежная с филе, 450 г",https://edostavka.by/product/2199822,"Мясо, птица, колбасы",7.26,Комплексная пищевая добавка
2400,Продукт сырокопченый из свинины Бекон да яечни 220,https://edostavka.by/product/1059512,"Мясо, птица, колбасы",9.85,Комплексная пищевая добавка
2403,Продукт из мяса свинины Ветчина Гродненская копчено-вареный 1 кг,https://edostavka.by/product/1972045,"Мясо, птица, колбасы",19.99,Комплексная пищевая добавка
2405,"Чипсы салями Галерея вкуса классические, сорт экстра, 30 г",https://edostavka.by/product/2068296,"Мясо, птица, колбасы",3.25,Комплексная пищевая добавка
2408,"Колбаса вареная Галерея вкуса Мортаделлия высшего сорта, 620 г",https://edostavka.by/product/1059957,"Мясо, птица, колбасы",8.03,Комплексная пищевая добавка
2411,"Сосиски Молочные высший сорт, 370 г",https://edostavka.by/product/2061364,"Мясо, птица, колбасы",5.25,Комплексная пищевая добавка
2413,"Снеки Держи Индейку из мяса индейки пряные, 130 г",https://edostavka.by/product/2145355,"Мясо, птица, колбасы",6.49,Комплексная пищевая добавка
2414,"Колбаски из мяса-цыплят бройлеров Баварсикие охлажденные, 600 г",https://edostavka.by/product/990172,"Мясо, птица, колбасы",10.37,Комплексная пищевая добавка
2415,"Сосиски Алфавитка высшего сорта, 230 г",https://edostavka.by/product/2013487,"Мясо, птица, колбасы",3.99,Комплексная пищевая добавка
2416,"Фарш из говядины и свинины Губернский замороженный, 900 г",https://edostavka.by/product/1979900,"Мясо, птица, колбасы",12.99,Комплексная пищевая добавка
2417,"Колбаса сырокопченая Милано высшего сорта, 180 г",https://edostavka.by/product/837629,"Мясо, птица, колбасы",6.79,Комплексная пищевая добавка
2418,"Ветчина вареная Популярная новая нарезка, 270 г",https://edostavka.by/product/1486678,"Мясо, птица, колбасы",6.68,Комплексная пищевая добавка
2419,"Колбаса сырокопченая Оригинальная Пепперони высшего сорта, 1 кг",https://edostavka.by/product/1970416,"Мясо, птица, колбасы",24.99,Комплексная пищевая добавка
2420,"Митболы из мяса цыплят-бройлеров с творожным сыром,охлажденные, 350 г",https://edostavka.by/product/889630,"Мясо, птица, колбасы",5.62,Комплексная пищевая добавка
2421,Паштет печеночный Слоеный с Сальцем 1 кг,https://edostavka.by/product/2049399,"Мясо, птица, колбасы",7.49,Комплексная пищевая добавка
2422,"Колбаса копчено-вареная Галерея вкуса Финский сервелат, 360 г",https://edostavka.by/product/645678,"Мясо, птица, колбасы",5.95,Комплексная пищевая добавка
2423,"Ветчина вареная Барская высшего сорта, 500 г",https://edostavka.by/product/2053628,"Мясо, птица, колбасы",5.29,Комплексная пищевая добавка
2424,"Фарш из свинины и говядины По-домашнему охлажденный, 500 г",https://edostavka.by/product/1967907,"Мясо, птица, колбасы",11.05,Комплексная пищевая добавка
2425,"Колбаски из мяса цыплят-бройлеров По-итальянски охлажденные, 600 г",https://edostavka.by/product/769911,"Мясо, птица, колбасы",10.37,Комплексная пищевая добавка
2426,"Ромштекс из филе цыплят-бройлеров Петруха Мастер охлажденный, 250 г",https://edostavka.by/product/1891046,"Мясо, птица, колбасы",4.92,Комплексная пищевая добавка
2427,Филе копчено-вареное охлажденное из мяса индеек Фирменное 1 кг,https://edostavka.by/product/1800801,"Мясо, птица, колбасы",27.85,Комплексная пищевая добавка; Влагоудерживающий агент
2429,"Фарш из цыплят-бройлеров Триумф охлажденный, 1 кг",https://edostavka.by/product/616091,"Мясо, птица, колбасы",14.85,Комплексная пищевая добавка
2430,Ветчина вареная Филе грудки индейк 120 г,https://edostavka.by/product/2177764,"Мясо, птица, колбасы",7.75,Посолочная смесь
2432,"Сосиски Классические высшего сорта, 370 г",https://edostavka.by/product/2143864,"Мясо, птица, колбасы",5.51,Комплексная пищевая добавка
2433,Колбаска сыровяленая Галерея вкуса Миланская Экстра 180 г,https://edostavka.by/product/498446,"Мясо, птица, колбасы",9.65,Комплексная пищевая добавка
2437,"Колбаса вареная Сливочная нежная высшего сорта, 650 г",https://edostavka.by/product/1989788,"Мясо, птица, колбасы",7.37,Комплексная пищевая добавка
2438,"Стейк из цыпленка-бройлера Элитный охлажденный, 700 г",https://edostavka.by/product/1024020,"Мясо, птица, колбасы",11.82,Комплексная пищевая добавка
2440,"Колбаса вареная Мортаделла новая нарезка, 270 г",https://edostavka.by/product/1486680,"Мясо, птица, колбасы",5.74,Комплексная пищевая добавка
2442,"Колбаса сыровяленая Царская новая полусухая, высшего сорта, 1 кг",https://edostavka.by/product/1648629,"Мясо, птица, колбасы",28.99,Комплексная пищевая добавка
2444,"Сосиски Галерея вкуса Алфавитка мини, высшего сорта, 160 г",https://edostavka.by/product/2054945,"Мясо, птица, колбасы",3.17,Комплексная пищевая добавка
2445,"Шницель из мяса цыплят-бройлеров  Петруха мастер охлажденный, 300 г",https://edostavka.by/product/1987429,"Мясо, птица, колбасы",5.11,Комплексная пищевая добавка
2446,"Котлеты из мяса цыплят-бройлеров сливочные с сыром, охлажденные, 500г",https://edostavka.by/product/1126891,"Мясо, птица, колбасы",7.68,Комплексная пищевая добавка
2447,"Колбаса копчено-вареная Сервелат Пражский высшего сорта, 1 кг",https://edostavka.by/product/1096829,"Мясо, птица, колбасы",14.69,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2448,"Колбаса вареная Галерея вкуса Алфавитка высшего сорта, 280 г",https://edostavka.by/product/2024301,"Мясо, птица, колбасы",4.89,Комплексная пищевая добавка
2449,"Шашлык из цыплят-бройлеров Нежный замороженный, 1 кг",https://edostavka.by/product/1486674,"Мясо, птица, колбасы",13.99,Комплексная пищевая добавка
2450,"Колбаса вареная Как раньше высшего сорта, 1 кг",https://edostavka.by/product/2143765,"Мясо, птица, колбасы",14.66,Комплексная пищевая добавка; Посолочная смесь
2451,Ветчина вареная Балерон 450 г,https://edostavka.by/product/1945805,"Мясо, птица, колбасы",6.2,Комплексная пищевая добавка; Посолочная смесь
2453,"Колбаса вареная Классическая высшего сорта, 400 г",https://edostavka.by/product/2143865,"Мясо, птица, колбасы",5.18,Комплексная пищевая добавка
2456,"Колбаса копчено-вареная Сервелат Барбадос новый высший сорт, 1 кг",https://edostavka.by/product/105221,"Мясо, птица, колбасы",17.74,Комплексная пищевая добавка
2457,"Голубцы Нежные замороженные, 700 г",https://edostavka.by/product/1975228,"Мясо, птица, колбасы",9.99,Пищевая добавка (неуточнённая)
2458,"Шашлык из свинины  для пикника с зеленью, замороженный, 1 кг",https://edostavka.by/product/1483863,"Мясо, птица, колбасы",15.49,Комплексная пищевая добавка
2459,"Колбаса сыровяленая Никольская салями высшего сорта, 200 г",https://edostavka.by/product/2117327,"Мясо, птица, колбасы",11.55,Комплексная пищевая добавка
2460,"Ветчина вареная Про Белок из мяса цыплят-бройлеров, 240 г",https://edostavka.by/product/2243906,"Мясо, птица, колбасы",5.42,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2464,"Колбаса мясная Мортаделла  высший сорт, 500г",https://edostavka.by/product/735176,"Мясо, птица, колбасы",5.69,Комплексная пищевая добавка
2465,"Колбаса копчено-вареная Сервелат Венский высший сорт, 1 кг",https://edostavka.by/product/2087627,"Мясо, птица, колбасы",21.35,Комплексная пищевая добавка
2466,Продукт из свинины Полоска домашняя копчено-вареный 1 кг,https://edostavka.by/product/416704,"Мясо, птица, колбасы",18.99,Комплексная пищевая добавка
